Temp,Weekday,Month,Hour,Year,kWh/h
-2.1,5,2,17,2010,14136
-2.8,5,2,18,2010,14592
-2.8,5,2,19,2010,14736
-3.6,5,2,20,2010,14536
-4,5,2,21,2010,14560
-3.8,5,2,22,2010,14312
-3.5,5,2,23,2010,14016
-3.7,6,2,0,2010,13592
-4.2,6,2,1,2010,13272
-3.4,6,2,2,2010,12936
-3.1,6,2,3,2010,12912
-3.2,6,2,4,2010,12896
-3.6,6,2,5,2010,13096
-3.2,6,2,6,2010,13464
-3.1,6,2,7,2010,14048
-3.8,6,2,8,2010,14784
-4.5,6,2,9,2010,14808
-4,6,2,10,2010,14744
-3.2,6,2,11,2010,14336
-2.7,6,2,12,2010,13824
-2.3,6,2,13,2010,13392
-2.2,6,2,14,2010,13560
-2,6,2,15,2010,13504
-1.5,6,2,16,2010,13664
-1.7,6,2,17,2010,14120
-1.9,6,2,18,2010,14720
-2.1,6,2,19,2010,14856
-2.1,6,2,20,2010,14680
-2,6,2,21,2010,14320
-2.2,6,2,22,2010,14152
-2,6,2,23,2010,13664
-1.9,7,2,0,2010,13464
-1.5,7,2,1,2010,13072
-1.5,7,2,2,2010,12704
-1.4,7,2,3,2010,12544
-1.4,7,2,4,2010,12608
-1.5,7,2,5,2010,12632
-2,7,2,6,2010,12736
-2,7,2,7,2010,12976
-3.4,7,2,8,2010,13488
-2.6,7,2,9,2010,13800
-2.1,7,2,10,2010,14200
-1.9,7,2,11,2010,14296
-1.8,7,2,12,2010,14024
-1.7,7,2,13,2010,13840
-1.8,7,2,14,2010,13608
-1.8,7,2,15,2010,13584
-1.6,7,2,16,2010,13672
-1.5,7,2,17,2010,13992
-1.3,7,2,18,2010,14576
-1.8,7,2,19,2010,14888
-1.7,7,2,20,2010,14568
-2.1,7,2,21,2010,14208
-2.3,7,2,22,2010,13728
-2.1,7,2,23,2010,13496
-2.1,1,2,0,2010,13264
-2.7,1,2,1,2010,12944
-2.3,1,2,2,2010,12800
-3.3,1,2,3,2010,12760
-3.9,1,2,4,2010,12784
-4.2,1,2,5,2010,12824
-4.8,1,2,6,2010,13016
-5.6,1,2,7,2010,13352
-6.8,1,2,8,2010,13696
-7.1,1,2,9,2010,14016
-6.5,1,2,10,2010,14448
-4.6,1,2,11,2010,14472
-3.8,1,2,12,2010,14032
-1.4,1,2,13,2010,13448
-2.7,1,2,14,2010,12952
-3.1,1,2,15,2010,12832
-3.7,1,2,16,2010,12944
-4,1,2,17,2010,13416
-4.6,1,2,18,2010,14208
-4.7,1,2,19,2010,14488
-7.9,1,2,20,2010,14696
-7.6,1,2,21,2010,14768
-6.7,1,2,22,2010,14664
-6.8,1,2,23,2010,14312
-7.7,2,2,0,2010,13848
-7.7,2,2,1,2010,13472
-9.3,2,2,2,2010,13360
-9.7,2,2,3,2010,13280
-10.3,2,2,4,2010,13376
-9.9,2,2,5,2010,13512
-10.3,2,2,6,2010,13896
-10.3,2,2,7,2010,14696
-10.4,2,2,8,2010,15384
-10.1,2,2,9,2010,15432
-8.3,2,2,10,2010,15288
-6.3,2,2,11,2010,15128
-5.4,2,2,12,2010,14832
-5.2,2,2,13,2010,14632
-4.7,2,2,14,2010,14504
-5,2,2,15,2010,14416
-5.9,2,2,16,2010,14312
-6.3,2,2,17,2010,14424
-7,2,2,18,2010,15080
-8,2,2,19,2010,15416
-8,2,2,20,2010,15520
-8.1,2,2,21,2010,15544
-8.1,2,2,22,2010,15424
-8.5,2,2,23,2010,15136
-8.3,3,2,0,2010,14568
-8.8,3,2,1,2010,14064
-9.3,3,2,2,2010,13776
-9.5,3,2,3,2010,13792
-9.4,3,2,4,2010,13800
-9.7,3,2,5,2010,13984
-9.5,3,2,6,2010,14352
-9.1,3,2,7,2010,14928
-7.6,3,2,8,2010,15664
-8.4,3,2,9,2010,15576
-8.2,3,2,10,2010,15456
-8.1,3,2,11,2010,15208
-7.1,3,2,12,2010,14816
-6.7,3,2,13,2010,14664
-6.5,3,2,14,2010,14584
-7.1,3,2,15,2010,14424
-5.8,3,2,16,2010,14648
-6.4,3,2,17,2010,14848
-6.6,3,2,18,2010,15440
-5.7,3,2,19,2010,15528
-4.9,3,2,20,2010,15520
-4.3,3,2,21,2010,15432
-4.4,3,2,22,2010,15080
-4.5,3,2,23,2010,14768
-5.1,4,2,0,2010,14240
-5.7,4,2,1,2010,13808
-5.6,4,2,2,2010,13680
-5.9,4,2,3,2010,13680
-6.2,4,2,4,2010,13768
-6.9,4,2,5,2010,13952
-8.1,4,2,6,2010,14456
-8.6,4,2,7,2010,15176
-8.9,4,2,8,2010,15904
-8.7,4,2,9,2010,15664
-8.2,4,2,10,2010,15800
-7.5,4,2,11,2010,15216
-6.7,4,2,12,2010,14752
-5.7,4,2,13,2010,14208
-5.3,4,2,14,2010,13904
-5.1,4,2,15,2010,13568
-4.7,4,2,16,2010,13632
-5.9,4,2,17,2010,14008
-7.2,4,2,18,2010,14896
-9.2,4,2,19,2010,15560
-11,4,2,20,2010,15664
-11.5,4,2,21,2010,15952
-11.5,4,2,22,2010,15872
-10.1,4,2,23,2010,15552
-7.7,5,2,0,2010,15040
-7.1,5,2,1,2010,14520
-4.5,5,2,2,2010,14312
-4.7,5,2,3,2010,14232
-4.7,5,2,4,2010,14192
-4.3,5,2,5,2010,14296
-3.9,5,2,6,2010,14544
-4.6,5,2,7,2010,15264
-6.3,5,2,8,2010,15944
-5,5,2,9,2010,15904
-3.2,5,2,10,2010,15816
-2.4,5,2,11,2010,15504
-2,5,2,12,2010,15184
-1.6,5,2,13,2010,14824
-1.8,5,2,14,2010,14632
-2.2,5,2,15,2010,14608
-2.3,5,2,16,2010,14512
-2.3,5,2,17,2010,14760
-2.4,5,2,18,2010,15120
-2.3,5,2,19,2010,15280
-2.6,5,2,20,2010,15136
-2.7,5,2,21,2010,14912
-3.2,5,2,22,2010,14608
-3.7,5,2,23,2010,14248
-3.5,6,2,0,2010,13624
-4.9,6,2,1,2010,13232
-6.3,6,2,2,2010,13104
-6.9,6,2,3,2010,13096
-7.4,6,2,4,2010,13320
-7.4,6,2,5,2010,13536
-6.8,6,2,6,2010,14144
-8,6,2,7,2010,14880
-8,6,2,8,2010,15752
-7.5,6,2,9,2010,15800
-5.4,6,2,10,2010,15504
-4,6,2,11,2010,14968
-3,6,2,12,2010,14352
-3.2,6,2,13,2010,13784
-2.9,6,2,14,2010,13512
-1.8,6,2,15,2010,13152
-1.7,6,2,16,2010,13256
-2.3,6,2,17,2010,13584
-3.8,6,2,18,2010,14544
-3.6,6,2,19,2010,15000
-4.5,6,2,20,2010,15208
-6.1,6,2,21,2010,15136
-7.3,6,2,22,2010,14992
-7.9,6,2,23,2010,14768
-8,7,2,0,2010,14688
-8.1,7,2,1,2010,14328
-8.2,7,2,2,2010,14240
-8.6,7,2,3,2010,14208
-8.5,7,2,4,2010,14376
-8.7,7,2,5,2010,14448
-9.1,7,2,6,2010,14736
-8.9,7,2,7,2010,15000
-9,7,2,8,2010,15360
-8.1,7,2,9,2010,15880
-7.4,7,2,10,2010,16080
-4.9,7,2,11,2010,15696
-4,7,2,12,2010,15144
-2.2,7,2,13,2010,14616
-1.7,7,2,14,2010,14064
-1.4,7,2,15,2010,13800
-2.3,7,2,16,2010,13752
-3.3,7,2,17,2010,14032
-3.4,7,2,18,2010,14944
-5.5,7,2,19,2010,15664
-6.9,7,2,20,2010,15648
-7.1,7,2,21,2010,15448
-7.1,7,2,22,2010,15248
-6.4,7,2,23,2010,15032
-8.2,1,2,0,2010,14768
-7.4,1,2,1,2010,14464
-6.7,1,2,2,2010,14144
-6.1,1,2,3,2010,14048
-6,1,2,4,2010,13968
-6.1,1,2,5,2010,14056
-5.9,1,2,6,2010,14048
-5.1,1,2,7,2010,14136
-5,1,2,8,2010,14280
-5,1,2,9,2010,14552
-3.4,1,2,10,2010,15016
-2.1,1,2,11,2010,15120
-1.8,1,2,12,2010,14856
-0.3,1,2,13,2010,14328
0.8,1,2,14,2010,13800
0.1,1,2,15,2010,13248
1.2,1,2,16,2010,12856
0.6,1,2,17,2010,12816
0.3,1,2,18,2010,13376
-0.5,1,2,19,2010,13696
-0.9,1,2,20,2010,13648
-1.6,1,2,21,2010,13632
-0.8,1,2,22,2010,13408
-1.7,1,2,23,2010,13000
-1.4,2,2,0,2010,12592
-2.2,2,2,1,2010,12240
-1.8,2,2,2,2010,12016
-1.8,2,2,3,2010,12048
-2,2,2,4,2010,12080
-2,2,2,5,2010,12216
-2.6,2,2,6,2010,12560
-2.2,2,2,7,2010,13312
-2.4,2,2,8,2010,13872
-2.3,2,2,9,2010,13792
-2.2,2,2,10,2010,13584
-1.6,2,2,11,2010,13424
-1.6,2,2,12,2010,13352
-2.1,2,2,13,2010,13264
-1.6,2,2,14,2010,13144
-2.1,2,2,15,2010,13032
-2.2,2,2,16,2010,13160
-2.4,2,2,17,2010,13328
-3,2,2,18,2010,13832
-3,2,2,19,2010,14072
-2.8,2,2,20,2010,13952
-3,2,2,21,2010,13976
-3.3,2,2,22,2010,13776
-3.7,2,2,23,2010,13432
-4.1,3,2,0,2010,12984
-4.8,3,2,1,2010,12600
-5.3,3,2,2,2010,12560
-5.4,3,2,3,2010,12672
-5.5,3,2,4,2010,12720
-5.5,3,2,5,2010,12880
-5.5,3,2,6,2010,13288
-5.6,3,2,7,2010,14064
-5.5,3,2,8,2010,14648
-5.4,3,2,9,2010,14664
-5.3,3,2,10,2010,14616
-4.9,3,2,11,2010,14392
-4.3,3,2,12,2010,14040
-3.8,3,2,13,2010,13816
-3.5,3,2,14,2010,13600
-3.3,3,2,15,2010,13464
-3.3,3,2,16,2010,13600
-3.1,3,2,17,2010,13840
-3.4,3,2,18,2010,14192
-3.2,3,2,19,2010,14368
-3.3,3,2,20,2010,14304
-3.3,3,2,21,2010,14128
-3.2,3,2,22,2010,13928
-3.2,3,2,23,2010,13600
-3.3,4,2,0,2010,13160
-3.4,4,2,1,2010,12752
-3.6,4,2,2,2010,12488
-3.2,4,2,3,2010,12432
-3.2,4,2,4,2010,12472
-3,4,2,5,2010,12560
-3.1,4,2,6,2010,12920
-2.9,4,2,7,2010,13600
-3.1,4,2,8,2010,14128
-3.2,4,2,9,2010,14200
-3.4,4,2,10,2010,13992
-2.6,4,2,11,2010,13536
-3.2,4,2,12,2010,12848
-1.8,4,2,13,2010,12448
-2.3,4,2,14,2010,12152
-2.6,4,2,15,2010,11920
-1.8,4,2,16,2010,12064
-4.2,4,2,17,2010,12432
-6,4,2,18,2010,13128
-5.1,4,2,19,2010,13736
-3.5,4,2,20,2010,13760
-3.4,4,2,21,2010,13808
-3.6,4,2,22,2010,13688
-3.4,4,2,23,2010,13512
-4.3,5,2,0,2010,13176
-4.1,5,2,1,2010,12896
-3.8,5,2,2,2010,12688
-4,5,2,3,2010,12608
-4.2,5,2,4,2010,12680
-4.3,5,2,5,2010,12920
-4.5,5,2,6,2010,13184
-4.6,5,2,7,2010,13920
-4.7,5,2,8,2010,14608
-4.8,5,2,9,2010,14712
-4.9,5,2,10,2010,14792
-5,5,2,11,2010,14760
-4.9,5,2,12,2010,14664
-4.9,5,2,13,2010,14688
-4.8,5,2,14,2010,14560
-4.6,5,2,15,2010,14424
-5.2,5,2,16,2010,14536
-5.5,5,2,17,2010,14768
-5.6,5,2,18,2010,15176
-5.9,5,2,19,2010,15432
-6,5,2,20,2010,15504
-6.4,5,2,21,2010,15256
-6.6,5,2,22,2010,15256
-6.8,5,2,23,2010,15048
-7,6,2,0,2010,14616
-6.9,6,2,1,2010,14160
-6.9,6,2,2,2010,13936
-6.9,6,2,3,2010,13880
-6.9,6,2,4,2010,13952
-6.8,6,2,5,2010,14072
-7,6,2,6,2010,14448
-7.4,6,2,7,2010,15032
-8,6,2,8,2010,15584
-7.9,6,2,9,2010,15832
-7.9,6,2,10,2010,15760
-7.9,6,2,11,2010,15632
-7.6,6,2,12,2010,15408
-7.4,6,2,13,2010,15264
-7.9,6,2,14,2010,15264
-7.9,6,2,15,2010,15184
-8,6,2,16,2010,15360
-8.3,6,2,17,2010,15576
-8.4,6,2,18,2010,16160
-8.8,6,2,19,2010,16816
-9.1,6,2,20,2010,16880
-9.4,6,2,21,2010,16544
-10,6,2,22,2010,16320
-10.3,6,2,23,2010,16128
-10.3,7,2,0,2010,15912
-10.7,7,2,1,2010,15456
-10.6,7,2,2,2010,15344
-10.4,7,2,3,2010,15352
-10,7,2,4,2010,15344
-9.5,7,2,5,2010,15360
-9.8,7,2,6,2010,15472
-9.9,7,2,7,2010,15584
-10.1,7,2,8,2010,15968
-10.4,7,2,9,2010,16400
-10.5,7,2,10,2010,16968
-10.5,7,2,11,2010,17208
-10.4,7,2,12,2010,17120
-10.3,7,2,13,2010,16976
-10.1,7,2,14,2010,16832
-10,7,2,15,2010,16608
-9.6,7,2,16,2010,16608
-9.7,7,2,17,2010,16800
-9.9,7,2,18,2010,17264
-10.2,7,2,19,2010,17728
-10.8,7,2,20,2010,17728
-11.1,7,2,21,2010,17600
-11.4,7,2,22,2010,17248
-11.8,7,2,23,2010,16832
-12.2,1,2,0,2010,16680
-12.5,1,2,1,2010,16496
-12.8,1,2,2,2010,16160
-13.6,1,2,3,2010,16112
-13.8,1,2,4,2010,16168
-13.6,1,2,5,2010,16296
-13.5,1,2,6,2010,16424
-13.8,1,2,7,2010,16488
-14.2,1,2,8,2010,16640
-14.5,1,2,9,2010,17024
-13.9,1,2,10,2010,17496
-13.4,1,2,11,2010,17600
-13.2,1,2,12,2010,17376
-13.2,1,2,13,2010,17184
-12.4,1,2,14,2010,16552
-12.8,1,2,15,2010,16240
-13.1,1,2,16,2010,16400
-13.4,1,2,17,2010,16624
-13.9,1,2,18,2010,17056
-12.7,1,2,19,2010,17496
-12.9,1,2,20,2010,17472
-12.9,1,2,21,2010,17328
-13.3,1,2,22,2010,17200
-13.3,1,2,23,2010,16848
-13.6,2,2,0,2010,16520
-13.6,2,2,1,2010,16168
-13.4,2,2,2,2010,16040
-13.3,2,2,3,2010,16000
-13.1,2,2,4,2010,16032
-13.1,2,2,5,2010,16112
-13.1,2,2,6,2010,16368
-13.2,2,2,7,2010,16864
-12.8,2,2,8,2010,17168
-12.6,2,2,9,2010,17456
-11.9,2,2,10,2010,17392
-11.2,2,2,11,2010,16992
-10.1,2,2,12,2010,16728
-10.1,2,2,13,2010,16616
-9.5,2,2,14,2010,16560
-9.1,2,2,15,2010,16472
-8.5,2,2,16,2010,16544
-8.3,2,2,17,2010,16544
-8.2,2,2,18,2010,16704
-8.2,2,2,19,2010,17200
-8.5,2,2,20,2010,17056
-9.2,2,2,21,2010,16936
-9.6,2,2,22,2010,16560
-9.8,2,2,23,2010,16320
-9.9,3,2,0,2010,15960
-9.8,3,2,1,2010,15472
-10.4,3,2,2,2010,15344
-10.5,3,2,3,2010,15400
-10,3,2,4,2010,15456
-10.5,3,2,5,2010,15496
-10.3,3,2,6,2010,15744
-10.1,3,2,7,2010,16232
-10,3,2,8,2010,16568
-9.8,3,2,9,2010,16776
-8.9,3,2,10,2010,16696
-7.7,3,2,11,2010,16104
-7.3,3,2,12,2010,15488
-6.2,3,2,13,2010,15056
-5.5,3,2,14,2010,14784
-5.6,3,2,15,2010,14768
-5.5,3,2,16,2010,14680
-5.1,3,2,17,2010,14864
-5.4,3,2,18,2010,15272
-4.6,3,2,19,2010,15856
-5,3,2,20,2010,15808
-5.9,3,2,21,2010,15600
-7.6,3,2,22,2010,15416
-7.3,3,2,23,2010,15352
-8,4,2,0,2010,15144
-8.2,4,2,1,2010,14848
-10.4,4,2,2,2010,14752
-9.5,4,2,3,2010,14800
-10.3,4,2,4,2010,15008
-11,4,2,5,2010,15168
-10.2,4,2,6,2010,15416
-9.1,4,2,7,2010,15936
-9.3,4,2,8,2010,16248
-9.3,4,2,9,2010,16368
-8.1,4,2,10,2010,16232
-7.3,4,2,11,2010,15784
-6.1,4,2,12,2010,15400
-4.2,4,2,13,2010,14800
-3.1,4,2,14,2010,14496
-2.2,4,2,15,2010,14544
-2.9,4,2,16,2010,14592
-2.2,4,2,17,2010,14640
-2.1,4,2,18,2010,14944
-2.3,4,2,19,2010,15320
-3,4,2,20,2010,15280
-4.1,4,2,21,2010,15184
-4.5,4,2,22,2010,15104
-4.5,4,2,23,2010,14840
-5,5,2,0,2010,14520
-4.5,5,2,1,2010,14096
-5.1,5,2,2,2010,13992
-5.2,5,2,3,2010,13896
-5.2,5,2,4,2010,13968
-5,5,2,5,2010,14072
-4.9,5,2,6,2010,14272
-4.8,5,2,7,2010,14768
-4.6,5,2,8,2010,15040
-4.8,5,2,9,2010,15264
-4.6,5,2,10,2010,15384
-4.4,5,2,11,2010,15256
-4.4,5,2,12,2010,15152
-4.1,5,2,13,2010,15000
-3.7,5,2,14,2010,14880
-3.2,5,2,15,2010,14752
-3.7,5,2,16,2010,14688
-3.7,5,2,17,2010,14832
-3.8,5,2,18,2010,15040
-3.4,5,2,19,2010,15312
-3.4,5,2,20,2010,15264
-3.4,5,2,21,2010,15048
-3.3,5,2,22,2010,14848
-3.4,5,2,23,2010,14488
-3.1,6,2,0,2010,13960
-3,6,2,1,2010,13640
-3.3,6,2,2,2010,13360
-3.2,6,2,3,2010,13288
-3,6,2,4,2010,13184
-3,6,2,5,2010,13248
-3.3,6,2,6,2010,13384
-3.1,6,2,7,2010,13792
-3.2,6,2,8,2010,14128
-3,6,2,9,2010,14288
-2.6,6,2,10,2010,14288
-2.4,6,2,11,2010,14240
-2.1,6,2,12,2010,14048
-1.6,6,2,13,2010,13872
-1.6,6,2,14,2010,13640
-1.6,6,2,15,2010,13584
-1.3,6,2,16,2010,13664
-1.4,6,2,17,2010,13856
-1.2,6,2,18,2010,14152
-1.1,6,2,19,2010,14616
-1.1,6,2,20,2010,14536
-0.8,6,2,21,2010,14288
-0.7,6,2,22,2010,13776
-0.6,6,2,23,2010,13504
-0.7,7,2,0,2010,13128
-0.7,7,2,1,2010,12736
-0.8,7,2,2,2010,12376
-0.8,7,2,3,2010,12272
-0.8,7,2,4,2010,12272
-0.8,7,2,5,2010,12312
-0.9,7,2,6,2010,12352
-1,7,2,7,2010,12456
-1.1,7,2,8,2010,12760
-1.2,7,2,9,2010,13144
-0.9,7,2,10,2010,13592
-0.7,7,2,11,2010,13672
-0.5,7,2,12,2010,13544
-0.2,7,2,13,2010,13232
-0.1,7,2,14,2010,13136
-0.1,7,2,15,2010,13072
-0.2,7,2,16,2010,13016
-0.4,7,2,17,2010,13080
-0.5,7,2,18,2010,13504
-0.7,7,2,19,2010,13936
-0.9,7,2,20,2010,13872
-0.9,7,2,21,2010,13552
-1,7,2,22,2010,13168
-1.3,7,2,23,2010,13024
-1.5,1,2,0,2010,12792
-1.7,1,2,1,2010,12448
-1.9,1,2,2,2010,12320
-2.1,1,2,3,2010,12232
-2.7,1,2,4,2010,12240
-2.4,1,2,5,2010,12208
-2.6,1,2,6,2010,12256
-2.9,1,2,7,2010,12344
-3,1,2,8,2010,12480
-2.9,1,2,9,2010,12864
-2.7,1,2,10,2010,13288
-2.5,1,2,11,2010,13608
-2,1,2,12,2010,13488
-1.7,1,2,13,2010,13416
-1.4,1,2,14,2010,13088
-1.3,1,2,15,2010,13016
-1.2,1,2,16,2010,13016
-1.2,1,2,17,2010,13144
-1.2,1,2,18,2010,13368
-1.3,1,2,19,2010,13640
-1.2,1,2,20,2010,13496
-1.3,1,2,21,2010,13432
-1.7,1,2,22,2010,13312
-2,1,2,23,2010,12976
-2.1,2,3,0,2010,12624
-2.2,2,3,1,2010,12304
-2.2,2,3,2,2010,12216
-2.3,2,3,3,2010,12176
-2.3,2,3,4,2010,12224
-2.5,2,3,5,2010,12408
-2.8,2,3,6,2010,12752
-3.1,2,3,7,2010,13528
-3.2,2,3,8,2010,13904
-3.2,2,3,9,2010,14120
-2.8,2,3,10,2010,13904
-2.4,2,3,11,2010,13456
-2.4,2,3,12,2010,13424
-2.2,2,3,13,2010,13256
-2.1,2,3,14,2010,13096
-1.9,2,3,15,2010,13112
-1.5,2,3,16,2010,13152
-1.6,2,3,17,2010,13232
-2,2,3,18,2010,13496
-2.2,2,3,19,2010,14016
-2.2,2,3,20,2010,14184
-2.3,2,3,21,2010,14216
-2.9,2,3,22,2010,14184
-2.8,2,3,23,2010,13856
-2.6,3,3,0,2010,13400
-2.6,3,3,1,2010,13152
-2.7,3,3,2,2010,13064
-5.1,3,3,3,2010,13032
-3.2,3,3,4,2010,13160
-4.9,3,3,5,2010,13328
-6.3,3,3,6,2010,13776
-6.9,3,3,7,2010,14640
-5.4,3,3,8,2010,14992
-4.4,3,3,9,2010,14896
-0.8,3,3,10,2010,14272
-0.3,3,3,11,2010,13432
0.8,3,3,12,2010,12864
2,3,3,13,2010,12192
2.7,3,3,14,2010,11784
3.3,3,3,15,2010,11608
3.2,3,3,16,2010,11600
3.4,3,3,17,2010,11760
3.3,3,3,18,2010,12056
2.9,3,3,19,2010,12856
2.5,3,3,20,2010,13104
1.1,3,3,21,2010,13200
-0.1,3,3,22,2010,13056
-0.7,3,3,23,2010,12952
-0.9,4,3,0,2010,12480
-1.2,4,3,1,2010,12376
-3.6,4,3,2,2010,12424
-3.6,4,3,3,2010,12672
-2.5,4,3,4,2010,12808
-2.7,4,3,5,2010,13032
-4.1,4,3,6,2010,13536
-5.5,4,3,7,2010,14288
-5.9,4,3,8,2010,14848
-4.4,4,3,9,2010,14792
-2.3,4,3,10,2010,14272
0.9,4,3,11,2010,13528
1.3,4,3,12,2010,12680
2.1,4,3,13,2010,12112
2.6,4,3,14,2010,11672
3.2,4,3,15,2010,11256
3.1,4,3,16,2010,11312
3.1,4,3,17,2010,11408
2.2,4,3,18,2010,11872
1,4,3,19,2010,12672
0.5,4,3,20,2010,13016
-0.8,4,3,21,2010,13096
-1.7,4,3,22,2010,13192
-2,4,3,23,2010,13104
-2.6,5,3,0,2010,12624
-3.3,5,3,1,2010,12448
-3.1,5,3,2,2010,12304
-2.9,5,3,3,2010,12432
-2.7,5,3,4,2010,12576
-3,5,3,5,2010,12800
-3.5,5,3,6,2010,13208
-4.3,5,3,7,2010,14000
-4,5,3,8,2010,14496
-3.9,5,3,9,2010,14544
-3.3,5,3,10,2010,14064
-2.3,5,3,11,2010,13480
-1.3,5,3,12,2010,12800
-0.2,5,3,13,2010,12416
0.5,5,3,14,2010,12000
0.7,5,3,15,2010,11800
0.8,5,3,16,2010,11808
0.1,5,3,17,2010,11968
-1.4,5,3,18,2010,12304
-2.3,5,3,19,2010,13080
-2.5,5,3,20,2010,13672
-2.8,5,3,21,2010,13680
-4.3,5,3,22,2010,13728
-4.4,5,3,23,2010,13672
-4.9,6,3,0,2010,13400
-5.1,6,3,1,2010,13248
-6,6,3,2,2010,13280
-7.5,6,3,3,2010,13472
-8.3,6,3,4,2010,13624
-9,6,3,5,2010,13856
-9.5,6,3,6,2010,14416
-9.6,6,3,7,2010,15128
-9.3,6,3,8,2010,15776
-9.2,6,3,9,2010,15776
-7.4,6,3,10,2010,15256
-5.1,6,3,11,2010,14456
-2.3,6,3,12,2010,13784
-1.5,6,3,13,2010,13408
-1.7,6,3,14,2010,13056
-1.5,6,3,15,2010,12960
-1.5,6,3,16,2010,13184
-2,6,3,17,2010,13480
-3.4,6,3,18,2010,13936
-3.8,6,3,19,2010,14712
-4.5,6,3,20,2010,15080
-5.4,6,3,21,2010,15080
-5.6,6,3,22,2010,14936
-7,6,3,23,2010,14752
-7.2,7,3,0,2010,14728
-8.3,7,3,1,2010,14400
-8.9,7,3,2,2010,14304
-10.3,7,3,3,2010,14432
-9.9,7,3,4,2010,14496
-9.9,7,3,5,2010,14680
-10.5,7,3,6,2010,14992
-10,7,3,7,2010,15136
-9.6,7,3,8,2010,15496
-9.6,7,3,9,2010,15840
-8.6,7,3,10,2010,16104
-7.3,7,3,11,2010,16032
-6.4,7,3,12,2010,15376
-5.3,7,3,13,2010,14728
-4.1,7,3,14,2010,14016
-4.2,7,3,15,2010,13432
-3.6,7,3,16,2010,13152
-3,7,3,17,2010,13128
-2.8,7,3,18,2010,13576
-1.8,7,3,19,2010,14680
-2.7,7,3,20,2010,14928
-4.6,7,3,21,2010,14840
-5.2,7,3,22,2010,14608
-6.6,7,3,23,2010,14520
-7,1,3,0,2010,14368
-7.3,1,3,1,2010,14000
-7.4,1,3,2,2010,14024
-7.7,1,3,3,2010,14112
-7.5,1,3,4,2010,14144
-7.1,1,3,5,2010,14192
-7.2,1,3,6,2010,14232
-7,1,3,7,2010,14272
-7,1,3,8,2010,14400
-5.6,1,3,9,2010,14656
-4.5,1,3,10,2010,14608
-0.2,1,3,11,2010,14312
1.3,1,3,12,2010,13712
-0.6,1,3,13,2010,12952
0.2,1,3,14,2010,12384
0.6,1,3,15,2010,11976
0.7,1,3,16,2010,11992
0,1,3,17,2010,11920
0.4,1,3,18,2010,12192
0,1,3,19,2010,12752
0.4,1,3,20,2010,13104
0.2,1,3,21,2010,13056
-1,1,3,22,2010,12992
-1.5,1,3,23,2010,12744
-2.8,2,3,0,2010,12424
-3,2,3,1,2010,12256
-3.6,2,3,2,2010,12224
-3.9,2,3,3,2010,12392
-4.5,2,3,4,2010,12496
-4.8,2,3,5,2010,12784
-4.6,2,3,6,2010,13104
-4,2,3,7,2010,13760
-3.5,2,3,8,2010,14112
-2,2,3,9,2010,14136
-0.8,2,3,10,2010,13704
-0.9,2,3,11,2010,13264
-1.3,2,3,12,2010,13008
-1.5,2,3,13,2010,12680
-1.4,2,3,14,2010,12416
-1,2,3,15,2010,12408
-1,2,3,16,2010,12488
-0.8,2,3,17,2010,12672
-0.5,2,3,18,2010,12840
-0.5,2,3,19,2010,13256
-0.8,2,3,20,2010,13600
-0.8,2,3,21,2010,13528
-0.6,2,3,22,2010,13472
-0.9,2,3,23,2010,12928
-1.4,3,3,0,2010,12416
-2.3,3,3,1,2010,11944
-2.8,3,3,2,2010,11840
-3,3,3,3,2010,11856
-3.5,3,3,4,2010,11944
-2.3,3,3,5,2010,12136
-1.6,3,3,6,2010,12488
-1.8,3,3,7,2010,13016
-2.3,3,3,8,2010,13520
-1.4,3,3,9,2010,13520
1.6,3,3,10,2010,12984
3,3,3,11,2010,12184
1.9,3,3,12,2010,11600
2.6,3,3,13,2010,11032
2.5,3,3,14,2010,10720
2.3,3,3,15,2010,10536
2,3,3,16,2010,10504
1.3,3,3,17,2010,10672
1.2,3,3,18,2010,10984
1.4,3,3,19,2010,11816
1.5,3,3,20,2010,12224
1.2,3,3,21,2010,12376
1.2,3,3,22,2010,12200
1.2,3,3,23,2010,11936
1.4,4,3,0,2010,11520
1.9,4,3,1,2010,11248
2.1,4,3,2,2010,11184
0.1,4,3,3,2010,11208
-0.5,4,3,4,2010,11264
1.3,4,3,5,2010,11496
2.6,4,3,6,2010,11688
2.4,4,3,7,2010,12200
2.3,4,3,8,2010,12640
3.4,4,3,9,2010,12264
3.3,4,3,10,2010,11824
3.7,4,3,11,2010,11208
3.2,4,3,12,2010,10624
1.2,4,3,13,2010,10432
1,4,3,14,2010,10528
0.7,4,3,15,2010,10720
0.6,4,3,16,2010,11072
0.7,4,3,17,2010,11424
0.7,4,3,18,2010,11680
0.8,4,3,19,2010,12240
1.1,4,3,20,2010,12424
1,4,3,21,2010,12368
1.2,4,3,22,2010,12168
1.2,4,3,23,2010,11752
1.2,5,3,0,2010,11288
0.9,5,3,1,2010,10936
0.6,5,3,2,2010,10720
0.4,5,3,3,2010,10784
0.2,5,3,4,2010,10768
-0.1,5,3,5,2010,10928
-0.3,5,3,6,2010,11304
-0.3,5,3,7,2010,11856
-0.1,5,3,8,2010,12320
0,5,3,9,2010,12496
0.1,5,3,10,2010,12304
0.1,5,3,11,2010,11960
0.6,5,3,12,2010,11736
0.7,5,3,13,2010,11520
